match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,serve,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:43:42,1,9,55,0,0,3,5,0,15,2,2,1,25.0,30.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,7.611,9.463,,,,,,,,27.0,36.0,,,,,179,1.2141059468724085,-1.132520603776023
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:44:30,1,9,56,0,0,3,5,15,15,2,2,2,25.0,31.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,9.179,7.477,,,,,,,,27.0,36.0,,,,,180,-0.9743030495503426,0.8313635068409451
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:45:06,1,9,57,0,0,3,5,15,30,2,2,2,25.0,32.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,120.417,123.804,,,,,,,,27.0,36.0,,,,,181,-0.993359411077425,0.8154148347187365
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:46:58,1,9,58,0,0,3,6,15,40,1,1,2,25.0,33.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,29.58,27.948,,,,,,,,27.0,36.0,,,,,182,-1.6497791244521312,1.089056268849744
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:53:32,2,1,59,0,1,0,0,0,0,1,1,2,25.0,34.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,7.205,9.022,,,,,,,,27.0,36.0,,,,,183,-1.1562066370506456,1.046525734436688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:54:01,2,1,60,0,1,0,0,0,15,1,1,1,26.0,34.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,4.511,6.129,,,,,,,,27.0,36.0,,,,,184,0.9648211371591087,-0.8395338460194026
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:54:44,2,1,61,0,1,0,0,15,15,1,1,2,26.0,35.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,42.486,41.843,,,,,,,,27.0,36.0,,,,,185,-1.3138711784666426,1.046525734436688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:55:40,2,1,62,0,1,0,0,15,30,1,1,1,27.0,35.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,14.128,19.12,,,,,,,,27.0,36.0,,,,,186,0.9648211371591087,-0.8395338460194026
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:56:08,2,1,63,0,1,0,0,30,30,1,1,1,28.0,35.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,15.999,23.109,,,,,,,,27.0,36.0,,,,,187,0.9459872484959827,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:56:36,2,1,64,0,1,0,0,40,30,1,1,2,28.0,36.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,0.553,1.141,,,,,,,,27.0,36.0,,,,,188,-1.5697104687199963,1.1222095152091922
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:57:06,2,1,65,0,1,0,0,40,40,1,1,1,29.0,36.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,18.075,20.547,,,,,,,,27.0,36.0,,,,,189,1.041193739744299,-0.9459872484959827
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:57:32,2,1,66,0,1,0,0,-1,40,1,1,2,29.0,37.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,26.165,31.695,,,,,,,,27.0,36.0,,,,,190,-1.3074621525260344,1.2374869502650667
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:58:11,2,1,67,0,1,0,0,40,40,1,1,1,30.0,37.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,7.037,10.528,,,,,,,,27.0,36.0,,,,,191,1.1348077903039315,-1.041193739744299
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:58:33,2,1,68,0,1,0,0,-1,40,1,1,2,30.0,38.0,,,0,0,0,0,,1,0,1,0,,,,,0,0,0,0,,,1.099,0.986,,,,,,,,27.0,36.0,,,,,192,-1.8716262725465784,1.3533237682117412
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:59:02,2,1,69,0,1,0,0,40,40,1,1,1,31.0,38.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,14.973,35.556,,,,,,,,27.0,36.0,,,,,193,1.221405770798709,-1.1348077903039318
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,0:59:29,2,1,70,0,1,1,0,-1,40,2,2,1,32.0,38.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,11.196,12.29,,,,,,,,27.0,36.0,,,,,194,1.4827500550307324,-1.5027874840950688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:00:48,2,2,71,0,1,1,0,0,0,2,2,2,32.0,39.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,16.76,16.021,,,,,,,,27.0,36.0,,,,,195,-1.0605512617083648,0.8910460381497906
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:01:39,2,2,72,0,1,1,0,0,15,2,2,2,32.0,40.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,80.906,75.324,,,,,,,,27.0,36.0,,,,,196,-1.0819383940867142,0.8734323554509714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:02:49,2,2,73,0,1,1,0,0,30,2,2,2,32.0,41.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,30.812,13.795,,,,,,,,27.0,36.0,,,,,197,-0.9459872484959827,0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:03:19,2,2,74,0,1,1,1,0,40,1,1,2,32.0,42.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,10.023,11.383,,,,,,,,27.0,36.0,,,,,198,-1.2842329988390027,1.0362368286496288
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:03:54,2,3,75,0,1,1,1,0,0,1,1,1,33.0,42.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,3.293,7.953,,,,,,,,27.0,36.0,,,,,199,0.9459872484959827,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:04:10,2,3,76,0,1,1,1,15,0,1,1,1,34.0,42.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,44.24,38.631,,,,,,,,27.0,36.0,,,,,200,0.9273757663600407,-0.8734323554509714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:05:18,2,3,77,0,1,1,1,30,0,1,1,2,34.0,43.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,28.477,25.476,,,,,,,,27.0,36.0,,,,,201,-1.1110537027420964,1.089056268849744
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:05:55,2,3,78,0,1,1,1,30,15,1,1,2,34.0,44.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,52.08,52.541,,,,,,,,27.0,36.0,,,,,202,-1.2880218977222788,1.0675284344400762
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:06:52,2,3,79,0,1,1,1,30,30,1,1,1,35.0,44.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,6.266,7.73,,,,,,,,27.0,36.0,,,,,203,0.9459872484959827,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:07:12,2,3,80,0,1,1,1,40,30,1,1,2,35.0,45.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,21.97,25.951,,,,,,,,27.0,36.0,,,,,204,-1.3531986799310314,1.1222095152091922
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:07:54,2,3,81,0,1,1,1,40,40,1,1,1,36.0,45.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,5.039,6.135,,,,,,,,27.0,36.0,,,,,205,1.041193739744299,-0.9459872484959827
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:08:14,2,3,82,0,1,2,1,-1,40,2,2,1,37.0,45.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,0.71,0.764,,,,,,,,27.0,36.0,,,,,206,1.2608858523408588,-1.2842329988390027
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:11:07,2,4,83,0,1,2,1,0,0,2,2,2,37.0,46.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,18.304,19.863,,,,,,,,27.0,36.0,,,,,207,-1.0605512617083648,0.8910460381497906
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:11:55,2,4,84,0,1,2,1,0,15,2,2,2,37.0,47.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,97.065,98.271,,,,,,,,27.0,36.0,,,,,208,-0.9273757663600407,0.8734323554509714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:13:32,2,4,85,0,1,2,1,0,30,2,2,2,37.0,48.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,9.192,6.341,,,,,,,,27.0,36.0,,,,,209,-0.9459872484959827,0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:14:14,2,4,86,0,1,2,2,0,40,1,1,2,37.0,49.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,25.875,17.547,,,,,,,,27.0,36.0,,,,,210,-1.2842329988390027,1.0362368286496288
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:14:54,2,5,87,0,1,2,2,0,0,1,1,2,37.0,50.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,27.163,34.0,,,,,,,,27.0,36.0,,,,,211,-1.3138711784666426,1.046525734436688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:15:26,2,5,88,0,1,2,2,0,15,1,1,2,37.0,51.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,27.574,28.302,,,,,,,,27.0,36.0,,,,,212,-1.3400293571654287,1.0260969229126033
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:16:00,2,5,89,0,1,2,2,0,30,1,1,1,38.0,51.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,4.634,7.629,,,,,,,,27.0,36.0,,,,,213,0.9838183067981223,-0.823322756247725
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:16:23,2,5,90,0,1,2,2,15,30,1,1,1,39.0,51.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,23.896,26.321,,,,,,,,27.0,36.0,,,,,214,0.9648211371591087,-0.8395338460194026
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:16:52,2,5,91,0,1,2,2,30,30,1,1,1,40.0,51.0,,,1,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,1.041,1.144,,,,,,,,27.0,36.0,,,,,215,1.261316331327977,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:17:11,2,5,92,0,1,3,2,40,30,2,2,1,41.0,51.0,,,1,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,5.288,11.27,,,,,,,,27.0,36.0,,,,,216,1.4570112222422507,-1.1676867358370293
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:19:46,2,6,93,0,1,3,2,0,0,2,2,2,41.0,52.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,0.461,7.475,,,,,,,,27.0,36.0,,,,,217,-0.9090439386071697,0.8910460381497906
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:20:11,2,6,94,0,1,3,2,0,15,2,2,2,41.0,53.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,64.038,52.934,,,,,,,,27.0,36.0,,,,,218,-0.9273757663600407,0.8734323554509714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:21:02,2,6,95,0,1,3,2,0,30,2,2,2,41.0,54.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,16.752,13.319,,,,,,,,27.0,36.0,,,,,219,-0.9459872484959827,0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:21:35,2,6,96,0,1,3,3,0,40,1,1,2,41.0,55.0,,,0,1,0,1,,0,0,0,0,,,,,0,0,0,0,,,1.149,1.066,,,,,,,,27.0,36.0,,,,,220,-1.2842329988390027,1.3188468728268004
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:22:06,2,7,97,0,1,3,3,0,0,1,1,2,41.0,56.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,65.9,67.963,,,,,,,,27.0,36.0,,,,,221,-1.1562066370506456,1.046525734436688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:22:56,2,7,98,0,1,3,3,0,15,1,1,1,42.0,56.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,15.261,19.027,,,,,,,,27.0,36.0,,,,,222,0.9648211371591087,-0.8395338460194026
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:23:32,2,7,99,0,1,3,3,15,15,1,1,1,43.0,56.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,5.976,14.928,,,,,,,,27.0,36.0,,,,,223,0.9459872484959827,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:23:54,2,7,100,0,1,3,3,30,15,1,1,1,44.0,56.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,9.227,10.245,,,,,,,,27.0,36.0,,,,,224,0.9273757663600407,-1.0190044146928
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:24:21,2,7,101,0,1,3,3,40,15,1,1,2,44.0,57.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,10.141,11.967,,,,,,,,27.0,36.0,,,,,225,-1.1676867358370293,1.1447945317617685
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:24:53,2,7,102,0,1,3,3,40,30,1,1,2,44.0,58.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,3.494,4.388,,,,,,,,27.0,36.0,,,,,226,-1.4195324837269765,1.1792258343055773
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:25:34,2,7,103,0,1,3,3,40,40,1,1,2,44.0,59.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,59.305,61.942,,,,,,,,27.0,36.0,,,,,227,-1.5119447557241938,1.2141059468724085
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:26:30,2,7,104,0,1,3,3,40,-1,1,1,1,45.0,59.0,,,0,0,1,0,,0,0,0,0,,,,,0,1,0,0,,,11.966,16.963,,,,,,,,27.0,36.0,,,,,228,1.1528142375981452,-1.0220633882834231
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:26:54,2,7,105,0,1,3,3,40,40,1,1,1,46.0,59.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,64.521,74.003,,,,,,,,27.0,36.0,,,,,229,1.1792153202948472,-1.2700335948083228
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:28:15,2,7,106,0,1,3,3,-1,40,1,1,2,46.0,60.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,3.997,7.856,,,,,,,,27.0,36.0,,,,,230,-1.4725516072549651,1.4089951792866222
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:28:38,2,7,107,0,1,3,3,40,40,1,1,1,47.0,60.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,113.75,114.31,,,,,,,,27.0,36.0,,,,,231,1.2611322839102108,-1.3757512070106552
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:30:25,2,7,108,0,1,3,3,-1,40,1,1,2,47.0,61.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,37.387,43.421,,,,,,,,27.0,36.0,,,,,232,-1.5690113122119154,1.5126231732130984
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:31:13,2,7,109,0,1,3,3,40,40,1,1,1,48.0,61.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,19.294,17.151,,,,,,,,27.0,36.0,,,,,233,1.332875403440919,-1.4713209978952462
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:31:49,2,7,110,0,1,4,3,-1,40,2,2,1,49.0,61.0,,,1,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,1.009,1.261,,,,,,,,27.0,36.0,,,,,234,2.062916967856421,-1.637154370498148
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:34:38,2,8,111,0,1,4,3,0,0,2,2,2,49.0,62.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,12.06,10.536,,,,,,,,27.0,36.0,,,,,235,-0.9090439386071697,0.8910460381497906
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:35:05,2,8,112,0,1,4,3,0,15,2,2,1,50.0,62.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,10.536,6.874,,,,,,,,27.0,36.0,,,,,236,1.1334592699956054,-1.2131004936819048
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:35:36,2,8,113,0,1,4,3,15,15,2,2,2,50.0,63.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,36.832,37.49,,,,,,,,27.0,36.0,,,,,237,-0.9090439386071697,0.8910460381497906
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:36:37,2,8,114,0,1,4,3,15,30,2,2,2,50.0,64.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,14.966,11.67,,,,,,,,27.0,36.0,,,,,238,-0.9273757663600407,0.8734323554509714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:37:07,2,8,115,0,1,4,3,15,40,2,2,1,51.0,64.0,,,0,0,0,0,,0,1,0,1,,,,,0,0,0,0,,,6.454,5.245,,,,,,,,27.0,36.0,,,,,239,1.2141059468724085,-1.45
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:37:52,2,8,116,0,1,4,3,30,40,2,2,1,52.0,64.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,106.716,93.06,,,,,,,,27.0,36.0,,,,,240,1.2491885856797396,-1.179225834305577
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:39:15,2,8,117,0,1,4,3,40,40,2,2,2,52.0,65.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,4.881,4.995,,,,,,,,27.0,36.0,,,,,241,-1.225858771619048,1.0316338791879753
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:40:11,2,8,118,0,1,4,3,40,-1,2,2,1,53.0,65.0,,,0,0,0,0,,0,1,0,1,,,,,0,0,0,0,,,5.75,4.637,,,,,,,,27.0,36.0,,,,,242,1.3646248424478022,-1.708187402571699
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:41:07,2,8,119,0,1,4,3,40,40,2,2,2,53.0,66.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,26.952,26.26,,,,,,,,27.0,36.0,,,,,243,-1.143849273493988,1.1256937045877875
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:42:10,2,8,120,0,1,4,3,40,-1,2,2,1,54.0,66.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,39.104,42.828,,,,,,,,27.0,36.0,,,,,244,1.4725516072549651,-1.6011308855529793
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:43:58,2,8,121,0,1,4,3,40,40,2,2,1,55.0,66.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,41.535,23.552,,,,,,,,27.0,36.0,,,,,245,1.5027874840950688,-1.4827500550307324
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:44:53,2,8,122,0,1,4,3,-1,40,2,2,2,55.0,67.0,,,0,0,0,1,,0,0,0,0,,,,,1,0,0,0,,,42.877,12.866,,,,,,,,27.0,36.0,,,,,246,-1.2533909410219575,1.26877048465879
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:45:37,2,8,123,0,1,4,3,40,40,2,2,2,55.0,68.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,48.731,31.385,,,,,,,,27.0,36.0,,,,,247,-1.3054101420478812,1.2910642907026313
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:46:53,2,8,124,0,1,4,4,40,-1,1,1,2,55.0,69.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,29.131,19.838,,,,,,,,27.0,36.0,,,,,248,-1.683160029109244,1.5690113122119154
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:47:41,2,9,125,0,1,4,4,0,0,1,1,1,56.0,69.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,61.503,56.882,,,,,,,,27.0,36.0,,,,,249,0.9459872484959827,-0.998956382871384
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:48:24,2,9,126,0,1,4,4,15,0,1,1,1,57.0,69.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,48.362,45.753,,,,,,,,27.0,36.0,,,,,250,0.9273757663600407,-1.0190044146928
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:49:13,2,9,127,0,1,4,4,30,0,1,1,1,58.0,69.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,16.317,19.321,,,,,,,,27.0,36.0,,,,,251,0.9090439386071697,-1.0395537111747557
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:49:42,2,9,128,0,1,5,4,40,0,2,2,1,59.0,69.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,3.729,6.101,,,,,,,,27.0,36.0,,,,,252,1.1,-1.2141059468724085
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:53:12,2,10,129,0,1,5,4,0,0,2,2,1,60.0,69.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,81.785,82.822,,,,,,,,27.0,36.0,,,,,253,1.1110537027420964,-1.089056268849744
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:54:32,2,10,130,0,1,5,4,15,0,2,2,2,60.0,70.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,19.643,16.513,,,,,,,,27.0,36.0,,,,,254,-0.8910460381497906,0.9090439386071697
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:55:08,2,10,131,0,1,5,4,15,15,2,2,2,60.0,71.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,27.739,19.556,,,,,,,,27.0,36.0,,,,,255,-0.9090439386071697,0.8910460381497906
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:56:28,2,10,132,0,1,5,4,15,30,2,2,2,60.0,72.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,12.132,13.412,,,,,,,,27.0,36.0,,,,,256,-0.9273757663600407,0.8734323554509714
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:57:39,2,10,133,0,1,5,4,15,40,2,2,1,61.0,72.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,44.831,36.34,,,,,,,,27.0,36.0,,,,,257,1.2141059468724085,-1.25
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:59:09,2,10,134,0,1,5,5,30,40,1,1,2,61.0,73.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,1.546,0.751,,,,,,,,27.0,36.0,,,,,258,-1.29586630539922,1.1334592699956054
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,1:59:45,2,11,135,0,1,5,5,0,0,1,1,2,61.0,74.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,9.089,14.965,,,,,,,,27.0,36.0,,,,,259,-1.3138711784666426,1.046525734436688
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:00:09,2,11,136,0,1,5,5,0,15,1,1,1,62.0,74.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,7.436,13.452,,,,,,,,27.0,36.0,,,,,260,0.9648211371591087,-0.8395338460194026
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:00:29,2,11,137,0,1,5,5,15,15,1,1,1,63.0,74.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,35.945,46.725,,,,,,,,27.0,36.0,,,,,261,0.9459872484959827,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:01:04,2,11,138,0,1,5,5,30,15,1,1,2,63.0,75.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,37.563,34.093,,,,,,,,27.0,36.0,,,,,262,-1.1334592699956054,1.0675284344400762
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:01:51,2,11,139,0,1,5,5,30,30,1,1,1,64.0,75.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,51.601,61.749,,,,,,,,27.0,36.0,,,,,263,0.9459872484959827,-0.8562483281754719
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:02:48,2,11,140,0,1,5,5,40,30,1,1,2,64.0,76.0,,,0,0,0,1,,0,0,0,0,,,,,0,0,0,0,,,101.929,135.308,,,,,,,,27.0,36.0,,,,,264,-1.1908148383393078,1.1222095152091922
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:04:19,2,11,141,0,1,5,5,40,40,1,1,1,65.0,76.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,1.539,2.623,,,,,,,,27.0,36.0,,,,,265,1.041193739744299,-0.9459872484959827
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:04:39,2,11,142,0,1,6,5,-1,40,2,2,1,66.0,76.0,,,0,0,0,0,,0,0,0,1,,,,,0,0,0,0,,,27.818,42.777,,,,,,,,27.0,36.0,,,,,266,1.3758478611628515,-1.5886795465194279
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:07:44,2,12,143,0,1,6,5,0,0,2,2,1,67.0,76.0,,,0,0,1,0,,0,0,0,0,,,,,0,0,0,0,,,51.32,43.078,,,,,,,,27.0,36.0,,,,,267,1.2257897526280335,-1.2024445971977051
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:08:34,2,12,144,0,1,6,5,15,0,2,2,2,67.0,77.0,,,0,0,0,0,,0,0,1,0,,,,,0,0,0,0,,,19.957,16.677,,,,,,,,27.0,36.0,,,,,268,-1.1477880245978094,1.0029188885138456
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:09:12,2,12,145,0,1,6,5,15,15,2,2,2,67.0,78.0,,,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,,,6.273,6.176,,,,,,,,27.0,36.0,,,,,269,-1.0029188885138456,0.9838183067981223
2023-usopen-1701,Daniil Medvedev,Novak Djokovic,2:10:01,2,12,146,0,1,6,5,15,30,2,2,1,68.0,78.0,,,0,0,0,0,,0,1,0,1,,,,,0,0,0,0,,,3.67,4.084,,,,,,,,27.0,36.0,,,,,270,1.2491885856797396,-1.5544340543118969
