match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2,mmtm1,mmtm2,new_mmtm1,new_mmtm2
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:16:17,2,11,127,1,0,5,5,40,40,2,2,2,66,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.415,19.788,1,95.0,BC,NCTL,D,4000,490,26,28,9,14,,,3074,-1.1036517899119798,1.041193739744299,-0.5138352143356143,0.4658171155995021,-0.25691760716780715,0.23290855779975106
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:16:54,2,11,128,1,0,5,5,40,-1,2,1,2,66,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.392,4.789,1,116.0,BW,NCTL,ND,4000,490,26,28,9,14,,,3075,-1.0124893229441454,1.0697417611576645,-1.412664590238385,1.4325204955546198,-0.7063322951191925,0.7162602477773099
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:18:26,2,12,129,1,0,5,6,0,0,1,1,1,67,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.483,16.431,3,113.0,BW,NCTL,D,4000,490,26,28,9,14,,,3076,0.9838183067981224,-1.0029188885138456,0.7926349443598772,-0.8090483215057083,0.3963174721799386,-0.40452416075285413
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:18:43,2,12,130,1,0,5,6,15,0,1,1,1,68,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.507,6.777,1,115.0,BW,NCTL,ND,4000,490,26,28,9,14,,,3077,0.9648211371591088,-1.0220633882834231,1.5821258525163406,-1.6521508546146744,0.7910629262581703,-0.8260754273073372
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:18:58,2,12,131,1,0,5,6,30,0,1,2,1,69,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.747,10.876,3,100.0,BW,NCTL,D,4000,490,26,28,9,14,,,3078,0.9459872484959828,-1.041193739744299,2.178148101353223,-2.327890119070298,3.2890740506766116,-1.163945059535149
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:19:24,2,12,132,1,0,5,6,40,0,1,1,1,70,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,4.396,1,123.0,C,NCTL,ND,4000,490,26,28,9,14,,,3079,0.9743030495503427,-1.1072649012641518,2.6706464965297263,-2.920227548900286,4.435323248264863,-1.460113774450143
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:19:55,2,13,133,1,0,6,6,0,0,2,2,2,70,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.964,13.665,3,91.0,BC,NCTL,ND,4000,490,26,28,9,14,,,3080,-1.393114524057461,1.3292352492562316,-1.031681824024743,0.9340254268104522,-0.5158409120123715,0.4670127134052261
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:20:28,2,13,134,1,0,6,6,0,1,1,1,1,71,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,0.718,1,121.0,B,CTL,,4000,490,26,28,9,14,,,3081,1.060254249872089,-1.11651123473002,0.2567796374410839,-0.3890915009214365,0.12838981872054195,-0.19454575046071826
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:20:43,2,13,135,1,0,6,6,1,1,1,2,1,72,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.517,3.83,1,86.0,C,NCTL,ND,4000,490,26,28,9,14,,,3082,1.041193739744299,-1.1348077903039315,1.2411739224602065,-1.4378325559079745,0.6205869612301033,-0.7189162779539873
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:21:20,2,13,136,1,0,6,6,2,1,2,2,2,72,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.304,23.166,7,87.0,B,NCTL,D,4000,490,26,28,9,14,,,3083,-1.4337224979301884,1.4250004981276154,-0.4670952751903723,0.3052153776609252,-0.23354763759518615,0.1526076888304626
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:21:57,2,13,137,1,0,6,6,2,2,2,2,2,72,65,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.018,32.311,11,92.0,BW,NCTL,ND,4000,490,26,28,9,14,,,3084,-1.1964185488520145,1.303988909916825,-1.5601927149392298,1.541690885044588,-0.7800963574696149,0.770845442522294
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:22:50,2,13,138,1,0,6,6,2,3,1,1,1,73,65,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.471,15.28,5,122.0,B,NCTL,ND,4000,490,26,28,9,14,,,3085,1.060254249872089,-1.11651123473002,-0.15482505826488424,0.08415883379675249,-0.07741252913244212,0.04207941689837624
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:23:53,2,13,139,1,0,6,6,3,3,1,1,2,73,66,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.255,12.714,4,128.0,BC,NCTL,D,4000,490,26,28,9,14,,,3086,-1.2725701263541431,1.386987299260361,-1.3931480029699108,1.452530264923648,-0.6965740014849554,0.726265132461824
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:24:35,2,13,140,1,0,6,6,3,4,2,2,1,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.773,14.371,4,97.0,C,NCTL,ND,4000,490,26,28,9,14,,,3087,1.1248759189569704,-1.1845617231378522,0.03989116330963993,-0.05333001538039994,0.019945581654819966,-0.02666500769019997
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:25:10,2,13,141,1,0,6,6,4,4,2,1,1,75,66,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.156,14.961,4,118.0,C,NCTL,ND,4000,490,26,28,9,14,,,3088,1.2725701263541431,-1.386987299260361,1.30363739557732,-1.4285207569998264,0.65181869778866,-0.7142603784999132
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:25:43,2,13,142,1,0,6,6,5,4,1,1,1,76,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.943,7.3,1,125.0,B,NCTL,D,4000,490,26,28,9,14,,,3089,0.8501984082444907,-0.9589628598806016,1.8654722327612743,-2.0714959440658225,3.2327361163806367,-1.0357479720329112
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:26:05,2,13,143,1,0,6,6,6,4,1,2,2,76,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.121,14.535,4,96.0,BC,NCTL,D,4000,490,26,28,9,14,,,3090,-1.3419505307871342,1.531922261249059,0.11088070488530821,-0.0813604021186427,3.2554403524426543,-0.04068020105932135
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:26:48,2,13,144,1,0,6,6,6,5,2,1,2,76,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.085,18.453,3,113.0,C,CTL,ND,4000,490,26,28,9,14,,,3091,-1.204814951390426,1.3124289441916226,-1.1184609715982388,1.2490653993106193,-0.5592304857991194,0.6245326996553097
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:27:44,2,13,145,1,0,6,6,6,6,2,1,2,76,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.654,19.65,5,101.0,BW,NCTL,ND,4000,490,26,28,9,14,,,3092,-1.5146701841992436,1.3649668159463364,-2.3857284647147563,2.3377399270368437,-1.1928642323573782,1.1688699635184219
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:28:14,2,13,146,1,0,6,6,6,7,1,1,2,76,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,14.916,2,120.0,BC,NCTL,ND,4000,490,26,28,9,14,,,3093,-1.683160029109244,1.7250906673788566,-3.5411672256248368,3.5457243531724396,-1.7705836128124184,1.7728621765862198
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:30:18,3,1,147,1,1,0,0,0,0,1,1,1,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.503,6.286,1,125.0,B,CTL,ND,4000,490,26,28,9,14,,,3094,0.7673772404284653,-0.7673772404284653,0.4767005335860551,-0.47632646177758114,0.23835026679302754,-0.23816323088879057
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:30:45,3,1,148,1,1,0,0,15,0,1,1,2,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.653,16.004,4,121.0,C,NCTL,D,4000,490,26,28,9,14,,,3095,-1.0782300306680637,1.1222095152091922,-0.7069752818206874,0.7512460937791804,-0.3534876409103437,0.3756230468895902
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:31:11,3,1,149,1,1,0,0,15,15,1,2,1,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.151,13.443,3,92.0,BC,NCTL,ND,4000,490,26,28,9,14,,,3096,0.9,-0.9,0.34940709690592153,-0.3149289538854403,0.17470354845296077,-0.15746447694272014
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:31:36,3,1,150,1,1,0,0,30,15,1,2,2,78,72,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.358,26.17,6,81.0,B,NCTL,ND,4000,490,26,28,9,14,,,3097,-1.0782300306680637,1.1222095152091922,-0.8061115099870257,0.876942599311353,-0.40305575499351287,0.4384712996556765
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:32:16,3,1,151,1,1,0,0,30,30,1,1,1,79,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.193,19.733,3,105.0,W,CTL,D,4000,490,26,28,9,14,,,3098,1.074234278426371,-1.074234278426371,0.44643400320560267,-0.39127069537401604,0.22321700160280133,-0.19563534768700802
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:32:36,3,1,152,1,1,0,0,40,30,1,1,2,79,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.512,11.28,2,119.0,C,NCTL,ND,4000,490,26,28,9,14,,,3099,-1.148767389674605,1.0343485389494174,-0.8010842383883794,0.7296266149992405,-0.4005421191941897,0.36481330749962027
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:32:55,3,1,153,1,1,0,0,40,40,1,2,1,80,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.348,27.521,7,90.0,C,NCTL,ND,4000,490,26,28,9,14,,,3100,0.993359411077425,-1.1589193129236626,0.36947437891439516,-0.5906855338125157,0.18473718945719758,-0.2953427669062578
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:33:31,3,1,154,1,1,0,0,-1,40,1,1,2,80,74,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.287,21.565,4,122.0,BW,CTL,D,4000,490,26,28,9,14,,,3101,-1.2491885856797396,1.29586630539922,-0.9614416500563876,0.835839949117082,-0.4807208250281938,0.417919974558541
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:33:55,3,1,155,1,1,0,0,40,40,1,1,1,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.612,5.745,1,109.0,W,NCTL,ND,4000,490,26,28,9,14,,,3102,1.328033925789779,-1.328033925789779,0.5792624158484008,-0.6770811188950324,0.2896312079242004,-0.3385405594475162
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:34:14,3,1,156,1,1,0,0,-1,40,1,2,2,81,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.84,24.02,6,87.0,B,NCTL,D,4000,490,26,28,9,14,,,3103,-1.550710048236139,1.408995179286622,-1.0995800251695707,0.8816838736883078,-0.5497900125847853,0.4408419368441539
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:35:15,3,1,157,1,1,0,0,40,40,1,1,2,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.518,57.612,12,115.0,W,CTL,D,4000,490,26,28,9,14,,,3104,-1.441263169249258,1.441263169249258,-2.2976169539009947,2.1279192604991417,-1.1488084769504974,1.0639596302495709
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:35:58,3,1,158,1,1,0,0,40,-1,1,1,2,81,77,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,1,0,1,0,0,20.556,19.62,6,119.0,C,NCTL,D,4000,490,26,28,9,14,,,3105,-1.5126231732130984,2.008024918984044,-3.3020090561093287,3.6652501053735,-1.6510045280546644,1.83262505268675
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:37:05,3,2,159,1,1,0,1,0,0,2,2,1,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.837,27.855,6,86.0,C,NCTL,ND,4000,490,26,28,9,14,,,3106,1.1447945317617685,-1.0569582282489458,0.6979162009033524,-0.5609205671051987,0.3489581004516762,-0.28046028355259933
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:37:40,3,2,160,1,1,0,1,15,0,2,2,1,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.365,38.658,10,86.0,BW,CTL,ND,4000,490,26,28,9,14,,,3107,1.1222095152091922,-1.0782300306680637,1.665747198990943,-1.515075407570449,0.8328735994954715,-0.7575377037852244
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:38:27,3,2,161,1,1,0,1,30,0,2,1,1,84,77,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.549,15.512,6,118.0,C,NCTL,ND,4000,490,26,28,9,14,,,3108,0.9169947280958112,-0.9169947280958112,2.214279951068957,-2.0969366419239046,1.1071399755344784,-1.0484683209619523
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:38:57,3,2,162,1,1,0,1,40,0,2,2,2,84,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7.561,8.183,1,86.0,BC,CTL,,4000,490,26,28,9,14,,,3109,-1.0819383940867142,0.9648211371591088,0.6425445657451014,-0.6682747616223502,0.3212722828725507,-0.3341373808111751
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:39:25,3,2,163,1,1,0,1,40,15,2,1,2,84,79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.203,1.13,1,124.0,C,NCTL,,4000,490,26,28,9,14,,,3110,-0.993359411077425,1.3244792147699,-0.49294520011686416,0.8040263071115573,-0.24647260005843208,4.602013153555779
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:39:44,3,2,164,1,1,0,1,40,30,2,1,2,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.234,0.977,1,118.0,BW,NCTL,,4000,490,26,28,9,14,,,3111,-1.2255819403761716,1.1814358968624372,-1.6094880482384757,1.807612214450928,-0.8047440241192378,0.903806107225464
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:40:02,3,2,165,1,1,0,1,40,40,2,1,2,84,81,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.477,14.636,5,104.0,W,NCTL,ND,4000,490,26,28,9,14,,,3112,-1.348616981056494,1.2588153666958266,-2.602087533368686,2.6665851747996454,-1.301043766684343,3.3332925873998227
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:40:32,3,2,166,1,1,0,1,40,-1,2,1,2,84,82,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722,1.057,1,115.0,W,CTL,,4000,490,26,28,9,14,,,3113,-1.4267493814467258,1.6559793212565033,-3.453257190054599,3.7327179435170663,-1.7266285950272995,8.766358971758534
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:40:56,3,3,167,1,1,0,2,0,0,1,2,1,85,82,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.804,16.798,5,95.0,BC,NCTL,ND,4000,490,26,28,9,14,,,3114,0.8324938571472569,-0.7103590744388067,0.3651463172423484,-0.20519063431053808,0.1825731586211742,-0.10259531715526904
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:41:26,3,3,168,1,1,0,2,15,0,1,1,1,86,82,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.773,10.176,3,121.0,W,NCTL,ND,4000,490,26,28,9,14,,,3115,0.8073305493671212,-0.7164469908519268,1.091706787171102,-0.8762496175318921,0.545853393585551,-0.43812480876594606
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:41:44,3,3,169,1,1,0,2,30,0,1,2,1,87,82,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.657,9.268,3,99.0,B,NCTL,D,4000,490,26,28,9,14,,,3116,0.9366500714414469,-0.8647840049309555,1.7868721721746685,-1.5472078932308122,0.8934360860873343,-0.7736039466154061
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:42:10,3,3,170,1,1,0,2,40,0,1,1,1,88,82,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0.791,1,119.0,C,NCTL,,4000,490,26,28,9,14,,,3117,1.2864281828788116,-0.9273757663600408,2.6780456298169457,-2.132342485182456,7.039022814908473,-1.066171242591228
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:43:40,3,4,171,1,1,1,2,0,0,2,2,1,89,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.341,27.066,6,94.0,BW,NCTL,D,4000,490,26,28,9,14,,,3118,1.1447945317617685,-1.2010888957374384,1.5072285955936175,-1.4896700699270686,0.7536142977968088,-0.7448350349635343
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:44:16,3,4,172,1,1,1,2,15,0,2,2,2,89,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.26,14.793,3,94.0,C,NCTL,D,4000,490,26,28,9,14,,,3119,-1.0711999917905926,0.8821882069102339,0.10263081872533064,-0.27796801006700156,0.05131540936266532,-0.13898400503350078
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:44:58,3,4,173,1,1,1,2,15,15,2,2,2,89,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.026,12.549,3,96.0,BC,NCTL,ND,4000,490,26,28,9,14,,,3120,-1.092758416681688,0.8647840049309555,-1.012829454691141,0.6483023010219746,-0.5064147273455705,0.3241511505109873
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:45:30,3,4,174,1,1,1,2,15,30,2,1,1,90,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.555,23.573,6,101.0,BW,NCTL,ND,4000,490,26,28,9,14,,,3121,1.1676867358370293,-1.0362368286496288,0.37889436340578475,-0.5313384889467214,0.18944718170289238,-0.2656692444733607
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:45:59,3,4,175,1,1,1,2,30,30,2,1,2,90,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.104,7.014,1,105.0,W,CTL,D,4000,490,26,28,9,14,,,3122,-0.9366500714414469,0.8647840049309555,-0.6415668445196803,0.4509771736632719,-0.32078342225984013,0.22548858683163595
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:46:20,3,4,176,1,1,1,2,30,40,2,2,1,91,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.157,42.127,8,92.0,W,CTL,ND,4000,490,26,28,9,14,,,3123,1.2257897526280337,-1.089056268849744,0.7261369917234564,-0.7378348928534589,0.3630684958617282,-0.36891744642672947
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:47:03,3,4,177,1,1,1,2,40,40,2,1,2,91,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,4.52,1,101.0,W,NCTL,ND,4000,490,26,28,9,14,,,3124,-1.1870890335493889,1.0993446521426256,-0.6215729757780468,0.5247182598109457,-0.3107864878890234,0.26235912990547283
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:47:22,3,4,178,1,1,1,2,40,-1,2,1,2,91,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.683,12.046,3,100.0,C,NCTL,D,4000,490,26,28,9,14,,,3125,-1.0979595251894734,0.9838183067981224,-1.5820410454614395,1.3924692984307518,-0.7910205227307198,0.6962346492153759
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:47:53,3,5,179,1,1,1,3,0,0,1,2,2,91,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.574,11.737,2,87.0,C,NCTL,ND,4000,490,26,28,9,14,,,3126,-1.1792498680574024,0.8676820894074833,-1.3933558410368732,1.0561323163088965,-0.6966779205184366,0.5280661581544482
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:48:22,3,5,180,1,1,1,3,0,15,1,2,2,91,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.632,11.504,2,88.0,BW,NCTL,D,4000,490,26,28,9,14,,,3127,-1.229933056986011,0.8737075933432836,-2.3150796770826436,1.6962242683116688,-1.1575398385413218,0.8481121341558344
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:48:50,3,5,181,1,1,1,3,0,30,1,1,1,92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.702,12.822,3,105.0,BW,NCTL,ND,4000,490,26,28,9,14,,,3128,1.1810447384049323,-0.933190832671766,-0.6219411269797257,0.3878299557540825,-0.31097056348986285,2.993914977877041
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:49:08,3,5,182,1,1,1,3,15,30,1,2,2,92,90,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.954,40.475,10,91.0,W,CTL,D,4000,490,26,28,9,14,,,3129,-1.2141059468724085,0.9966181313229004,-1.6984741835885309,1.2986604045627281,-0.8492370917942654,0.6493302022813641
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:49:52,3,5,183,1,1,1,3,15,40,1,1,2,92,91,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,1,0,1,0,0,14.983,18.117,4,114.0,BW,NCTL,D,4000,490,26,28,9,14,,,3130,-1.29586630539922,1.3992230766990044,-2.618639329604533,2.4106208167162846,-1.3093196648022665,1.2053104083581423
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:51:36,3,6,184,1,1,1,4,0,0,2,2,1,93,91,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.542,20.919,6,92.0,W,NCTL,ND,4000,490,26,28,9,14,,,3131,1.054987321176264,-0.8335878097524594,0.7005930258097008,-0.5073457587460863,0.3502965129048504,-0.25367287937304317
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:52:12,3,6,185,1,1,1,4,15,0,2,1,2,93,92,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,56.85,55.598,15,109.0,C,NCTL,ND,4000,490,26,28,9,14,,,3132,-0.993359411077425,0.8154148347187365,-0.447737013962465,0.4202935605193284,-0.2238685069812325,0.2101467802596642
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:52:56,3,6,186,1,1,1,4,15,15,2,1,1,94,92,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.955,10.079,4,118.0,C,NCTL,D,4000,490,26,28,9,14,,,3133,1.0892223167243926,-0.8606382532819902,0.7405243796403723,-0.5333132992296683,0.37026218982018616,1.7333433503851658
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:53:23,3,6,187,1,1,1,4,30,15,2,1,1,95,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.95,37.652,8,97.0,BW,NCTL,D,4000,490,26,28,9,14,,,3134,1.2141059468724085,-0.9966181313229004,1.7908269136197967,-1.4119629463853607,0.8954134568098984,-0.7059814731926803
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:54:05,3,6,188,1,1,1,4,40,15,2,1,1,96,92,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,48.13,54.94,12,112.0,C,NCTL,D,4000,490,26,28,9,14,,,3135,1.703438980472372,-1.0675284344400762,3.0981363831448165,-2.1671662827528033,1.5490681915724083,-1.0835831413764017
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:54:55,3,7,189,1,1,2,4,0,0,1,1,1,97,92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108,0.97,1,133.0,C,NCTL,,4000,490,26,28,9,14,,,3136,1.29907073273379,-0.8313635068409451,1.7183578976523486,-1.1246575695381327,3.859178948826174,-0.5623287847690663
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:55:11,3,7,190,1,1,2,4,15,0,1,2,2,97,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48.926,44.041,10,98.0,BW,CTL,D,4000,490,26,28,9,14,,,3137,-1.1676867358370293,1.0362368286496288,0.17057174045155277,0.1603526328061481,0.08528587022577638,0.08017631640307404
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:56:05,3,7,191,1,1,2,4,15,15,1,1,1,98,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.42,11.573,3,108.0,BC,NCTL,D,4000,490,26,28,9,14,,,3138,0.8244283414492609,-0.8420374312334852,0.9572697464827826,-0.7171546752364956,0.4786348732413913,-0.3585773376182478
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:56:26,3,7,192,1,1,2,4,30,15,1,2,1,99,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,3.577,1,84.0,B,NCTL,D,4000,490,26,28,9,14,,,3139,0.7906747071671532,-0.7016661454675596,1.5361971353385095,-1.2601867681250614,0.7680985676692548,-0.6300933840625307
2023-wimbledon-1313,Andrey Rublev,David Goffin,1:56:50,3,7,193,1,1,2,4,40,15,1,2,1,100,93,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.673,10.414,3,86.0,B,CTL,ND,4000,490,26,28,9,14,,,3140,0.9838183067981224,-0.9090439386071696,2.1802098387518027,-1.8904783804391903,1.0901049193759014,-0.9452391902195951
