match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_rank,p2_rank,p1_age,p2_age,p1_age_pro,p2_age_pro,Name,rank_points,DATA_NUM,per1,per2
2023-wimbledon-1311,Guido Pella,Roman Safiullin,1:45:55,3,6,168,0,2,0,5,30,15,1,2,2,67,101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.17,1.803,0,,C,NCTL,,150,611,33,28,16,8,,,2670,-2.0682421842793426,0.9686287674023095
2023-wimbledon-1311,Guido Pella,Roman Safiullin,1:46:19,3,6,169,0,2,0,5,30,30,1,1,2,67,102,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.49,15.358,0,,W,NCTL,ND,150,611,33,28,16,8,,,2671,-1.8074337196999364,1.0830401677295085
2023-wimbledon-1311,Guido Pella,Roman Safiullin,1:46:42,3,6,170,0,2,0,5,30,40,1,1,2,67,103,2,2,0,0,0,1,F,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26.3,29.235,0,,C,NCTL,D,150,611,33,28,16,8,,,2672,-1.6451176919750017,1.3333473938020715
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.367,12.274,3,117.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2673,-1.0300581174297974,1.0300581174297974
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:00:24,1,1,2,0,0,0,0,0,15,2,1,1,1,1,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.645,12.475,4,113.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2674,1.1222095152091922,-1.0782300306680637
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:00:52,1,1,3,0,0,0,0,15,15,2,1,1,2,1,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.005,19.286,8,116.0,C,CTL,ND,1290,397,24,28,6,9,,,2675,0.9674628688628482,-0.9674628688628482
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:01:31,1,1,4,0,0,0,0,30,15,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.651,24.644,5,118.0,BC,CTL,ND,1290,397,24,28,6,9,,,2676,-0.8821882069102339,0.9181714215347936
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:02:03,1,1,5,0,0,0,0,30,30,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.575,13.101,4,97.0,C,NCTL,ND,1290,397,24,28,6,9,,,2677,1.1,-1.1
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:02:57,1,1,6,0,0,0,0,40,30,2,2,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,16.294,12.385,4,97.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2678,1.3949994164477382,-1.1833205187271496
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:04:14,1,2,7,0,0,1,0,0,0,1,2,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.923,18.648,4,112.0,C,NCTL,D,1290,397,24,28,6,9,,,2679,-1.2010888957374384,1.1447945317617685
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:05:07,1,2,8,0,0,1,0,0,15,1,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.564,10.663,2,116.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2680,-1.081952854149388,0.9730556171618812
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:05:46,1,2,9,0,0,1,0,0,30,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.197,5.461,1,118.0,W,CTL,D,1290,397,24,28,6,9,,,2681,0.9,-0.9
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:06:11,1,2,10,0,0,1,0,15,30,1,2,1,6,4,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354,9.795,3,114.0,B,NCTL,,1290,397,24,28,6,9,,,2682,0.8821882069102339,-0.9181714215347936
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:07:06,1,2,11,0,0,1,0,30,30,1,2,2,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.374,2.579,0,,BC,NCTL,,1290,397,24,28,6,9,,,2683,-1.3932631190554283,1.1447945317617685
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:07:41,1,2,12,0,0,1,0,30,40,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.897,8.391,1,133.0,BC,CTL,D,1290,397,24,28,6,9,,,2684,0.9273757663600407,-0.9648211371591084
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:08:08,1,2,13,0,0,1,0,40,40,1,1,2,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.321,13.499,2,121.0,W,CTL,ND,1290,397,24,28,6,9,,,2685,-1.188555245602347,1.111481005917101
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:08:40,1,2,14,0,0,1,0,40,-1,1,2,2,7,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27.1,41.868,4,106.0,BW,CTL,D,1290,397,24,28,6,9,,,2686,-1.2616293474146134,1.6032870034142026
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:09:28,1,3,15,0,0,1,1,0,0,2,2,1,8,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.074,3.356,0,,W,CTL,,1290,397,24,28,6,9,,,2687,1.1,-1.45
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:09:56,1,3,16,0,0,1,1,15,0,2,2,2,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.424,6.046,1,95.0,BC,NCTL,ND,1290,397,24,28,6,9,,,2688,-1.1809687866350969,1.0761102700951948
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:10:22,1,3,17,0,0,1,1,15,15,2,1,1,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.287,36.498,10,111.0,C,NCTL,ND,1290,397,24,28,6,9,,,2689,1.1,-1.25
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:11:02,1,3,18,0,0,1,1,30,15,2,1,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.103,4.724,1,117.0,C,NCTL,ND,1290,397,24,28,6,9,,,2690,-1.230388844812965,1.2805746731064893
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:11:25,1,3,19,0,0,1,1,30,30,2,2,1,10,9,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.816,47.324,12,89.0,W,CTL,D,1290,397,24,28,6,9,,,2691,1.1,-1.1
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:12:27,1,3,20,0,0,1,1,40,30,2,2,1,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8.481,7.724,2,91.0,BW,NCTL,D,1290,397,24,28,6,9,,,2692,1.5456262772667344,-1.3400293571654287
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:14:40,1,4,21,0,0,2,1,0,0,1,1,2,11,10,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.96,45.467,12,122.0,C,NCTL,D,1290,397,24,28,6,9,,,2693,-1.0569582282489458,1.1447945317617685
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:15:25,1,4,22,0,0,2,1,0,15,1,2,2,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.115,16.069,4,105.0,C,NCTL,ND,1290,397,24,28,6,9,,,2694,-1.2145650471901712,1.264105445062413
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:16:08,1,4,23,0,0,2,1,0,30,1,1,1,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482,8.251,1,115.0,W,CTL,ND,1290,397,24,28,6,9,,,2695,0.9,-0.9
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:16:34,1,4,24,0,0,2,1,15,30,1,2,2,12,12,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869,6.418,2,113.0,W,CTL,D,1290,397,24,28,6,9,,,2696,-1.0782300306680637,1.1222095152091922
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:17:40,1,4,25,0,0,2,1,15,40,1,2,1,13,12,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,16.638,22.531,5,97.0,B,NCTL,ND,1290,397,24,28,6,9,,,2697,0.9459872484959827,-0.9459872484959827
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:18:26,1,4,26,0,0,2,1,30,40,1,2,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.861,4.124,1,109.0,W,CTL,D,1290,397,24,28,6,9,,,2698,0.8325227115151073,-0.8651521278790792
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:19:02,1,4,27,0,0,2,1,40,40,1,2,2,14,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.28,3.067,0,,BC,CTL,,1290,397,24,28,6,9,,,2699,-1.615813764827862,1.31901294082819
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:19:39,1,4,28,0,0,2,1,40,-1,1,2,1,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12.824,11.842,3,110.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2700,1.0697417611576645,-1.291809051474844
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:20:19,1,4,29,0,0,2,1,40,40,1,1,2,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.273,22.843,2,121.0,C,NCTL,ND,1290,397,24,28,6,9,,,2701,-1.3359835692549258,1.2291670470829617
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:20:47,1,4,30,0,0,2,1,40,-1,1,1,1,16,14,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,1,12.304,16.382,3,120.0,W,CTL,,1290,397,24,28,6,9,,,2702,1.161699065718566,-1.1963749142899887
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:21:18,1,4,31,0,0,2,1,40,40,1,2,2,16,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.86,1.282,0,,C,NCTL,,1290,397,24,28,6,9,,,2703,-1.736672607267461,1.3450795651571812
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:21:55,1,4,32,0,0,2,1,40,-1,1,2,1,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,36.631,32.396,7,117.0,C,NCTL,ND,1290,397,24,28,6,9,,,2704,1.2455468981030149,-1.2763052707423952
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:22:42,1,4,33,0,0,2,1,40,40,1,2,1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539,4.397,1,109.0,BC,NCTL,ND,1290,397,24,28,6,9,,,2705,1.26877048465879,-1.3261609079076992
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:23:18,1,4,34,0,0,2,1,-1,40,1,1,1,19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.224,5.862,1,122.0,BC,NCTL,D,1290,397,24,28,6,9,,,2706,1.2910642907026313,-1.3710958142202185
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:24:08,1,5,35,0,0,3,1,0,0,2,2,2,19,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.819,12.416,3,89.0,C,NCTL,ND,1290,397,24,28,6,9,,,2707,-0.969924091314436,0.9743030495503426
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:24:42,1,5,36,0,0,3,1,0,15,2,2,2,19,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.55,8.19,3,86.0,C,NCTL,D,1290,397,24,28,6,9,,,2708,-1.1239669714730447,1.1073157143075856
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:25:13,1,5,37,0,0,3,1,0,30,2,2,2,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.519,10.317,3,94.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2709,-1.0089146724194482,0.9366500714414469
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:25:48,1,5,38,0,0,3,1,0,40,2,2,1,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.423,4.532,2,96.0,W,CTL,D,1290,397,24,28,6,9,,,2710,0.8701455063404262,-0.90528004653005
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:26:33,1,5,39,0,0,3,1,15,40,2,1,1,21,18,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.881,10.639,4,113.0,C,NCTL,ND,1290,397,24,28,6,9,,,2711,1.1676867358370293,-1.2608858523408588
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:26:58,1,5,40,0,0,3,1,30,40,2,2,2,21,19,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.436,24.392,7,93.0,BC,NCTL,ND,1290,397,24,28,6,9,,,2712,-0.9838183067981223,1.0979595251894734
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:28:58,1,6,41,0,0,3,2,0,0,1,1,2,21,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.435,9.501,2,121.0,C,CTL,ND,1290,397,24,28,6,9,,,2713,-1.2010888957374384,1.1447945317617685
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:29:23,1,6,42,0,0,3,2,0,15,1,1,2,21,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.114,29.127,8,119.0,C,NCTL,D,1290,397,24,28,6,9,,,2714,-1.225261398486436,1.1222095152091922
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:30:00,1,6,43,0,0,3,2,0,30,1,1,2,21,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.386,9.652,2,128.0,BC,NCTL,ND,1290,397,24,28,6,9,,,2715,-1.25,1.1
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:30:22,1,6,44,0,0,3,2,0,40,1,1,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16.74,21.827,5,131.0,C,NCTL,D,1290,397,24,28,6,9,,,2716,0.9648211371591087,-0.9273757663600407
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:30:49,1,6,45,0,0,3,2,15,40,1,1,2,22,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12.185,13.193,2,105.0,W,CTL,D,1290,397,24,28,6,9,,,2717,-1.3796658487186457,1.655599018462375
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:31:33,1,7,46,0,0,3,3,0,0,2,2,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.356,10.653,3,86.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2718,-1.0393034825870646,1.0393034825870646
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:32:06,1,7,47,0,0,3,3,0,15,2,1,1,23,24,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.532,8.201,4,108.0,BW,NCTL,D,1290,397,24,28,6,9,,,2719,0.9351697582959457,-0.8985203774353311
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:32:32,1,7,48,0,0,3,3,15,15,2,1,2,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.196,0.955,1,116.0,C,CTL,,1290,397,24,28,6,9,,,2720,-1.155497382198953,1.155497382198953
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:32:54,1,7,49,0,0,3,3,15,30,2,1,1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.397,5.562,2,117.0,W,NCTL,D,1290,397,24,28,6,9,,,2721,0.9306970730163037,-0.8942229770650106
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:33:17,1,7,50,0,0,3,3,30,30,2,2,2,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.527,6.064,1,99.0,BC,NCTL,D,1290,397,24,28,6,9,,,2722,-0.9,0.9
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:33:51,1,7,51,0,0,3,3,30,40,2,1,2,24,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.971,5.677,1,119.0,C,NCTL,D,1290,397,24,28,6,9,,,2723,-0.9648211371591087,0.9273757663600407
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:35:32,1,8,52,0,0,3,4,0,0,1,2,1,25,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.15,13.672,3,98.0,BW,CTL,ND,1290,397,24,28,6,9,,,2724,0.9366500714414469,-0.8647840049309555
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:36:07,1,8,53,0,0,3,4,15,0,1,2,1,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.371,5.105,1,114.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2725,0.9181714215347936,-0.8821882069102339
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:36:37,1,8,54,0,0,3,4,30,0,1,2,2,26,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.629,24.44,8,117.0,C,NCTL,ND,1290,397,24,28,6,9,,,2726,-1.25,1.1
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:37:22,1,8,55,0,0,3,4,30,15,1,1,1,27,28,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.287,31.256,9,122.0,W,CTL,D,1290,397,24,28,6,9,,,2727,0.9181714215347936,-0.8821882069102339
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:37:59,1,8,56,0,0,3,4,40,15,1,1,2,27,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.539,11.933,2,118.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2728,-1.3138711784666426,1.1562066370506456
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:38:24,1,8,57,0,0,3,4,40,30,1,1,1,28,29,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.683,30.03,5,117.0,BC,NCTL,ND,1290,397,24,28,6,9,,,2729,1.1594943723470976,-1.1157637688753765
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:39:14,1,9,58,0,0,4,4,0,0,2,1,2,28,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.731,17.296,5,116.0,C,NCTL,ND,1290,397,24,28,6,9,,,2730,-1.1896019632027959,1.0396019632027957
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:39:39,1,9,59,0,0,4,4,0,15,2,2,1,29,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.421,20.657,6,89.0,C,NCTL,D,1290,397,24,28,6,9,,,2731,1.1222095152091922,-1.225261398486436
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:40:23,1,9,60,0,0,4,4,15,15,2,1,2,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932,3.033,1,118.0,BW,CTL,ND,1290,397,24,28,6,9,,,2732,-0.9,0.9
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:40:58,1,9,61,0,0,4,4,15,30,2,1,2,29,32,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.673,14.914,5,111.0,W,NCTL,,1290,397,24,28,6,9,,,2733,-0.9181714215347936,0.8821882069102339
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:41:26,1,9,62,0,0,4,4,15,40,2,1,1,30,32,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.672,18.559,4,114.0,W,CTL,,1290,397,24,28,6,9,,,2734,1.2024445971977051,-1.1110537027420964
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:41:57,1,9,63,0,0,4,4,30,40,2,2,1,31,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.421,11.751,4,95.0,BW,NCTL,ND,1290,397,24,28,6,9,,,2735,1.0521748886174636,-1.1748757063546662
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:42:41,1,9,64,0,0,4,4,40,40,2,2,1,32,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.951,1.093,0,,W,CTL,,1290,397,24,28,6,9,,,2736,1.2725701263541433,-1.6774788029213705
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:43:16,1,9,65,0,0,4,4,-1,40,2,2,2,32,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.387,8.43,3,95.0,B,CTL,ND,1290,397,24,28,6,9,,,2737,-1.410757882095518,1.2756986333706901
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:43:53,1,9,66,0,0,4,4,40,40,2,1,2,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.828,6.22,1,117.0,BC,CTL,ND,1290,397,24,28,6,9,,,2738,-1.3111262251119817,1.3111262251119817
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:44:14,1,9,67,0,0,4,4,40,-1,2,2,2,32,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.843,4.558,1,99.0,W,NCTL,ND,1290,397,24,28,6,9,,,2739,-1.385715556010594,1.345551839595824
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:46:12,1,10,68,0,0,4,5,0,0,1,2,2,32,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.696,10.969,0,,C,CTL,D,1290,397,24,28,6,9,,,2740,-1.509047337322331,1.0569582282489458
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:46:45,1,10,69,0,0,4,5,0,15,1,1,1,33,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,1.088,1,121.0,C,NCTL,,1290,397,24,28,6,9,,,2741,1.428520656049976,-0.9850978682747122
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:47:03,1,10,70,0,0,4,5,15,15,1,1,2,33,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.671,8.524,2,111.0,B,NCTL,ND,1290,397,24,28,6,9,,,2742,-1.3009028770020095,1.0569582282489458
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:47:29,1,10,71,0,0,4,5,15,30,1,1,1,34,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902,0.885,1,127.0,C,NCTL,,1290,397,24,28,6,9,,,2743,1.2738400754585772,-0.8478301325315145
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:47:49,1,10,72,0,0,4,5,30,30,1,2,2,34,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.615,0.797,0,,BC,CTL,,1290,397,24,28,6,9,,,2744,-1.509047337322331,1.0569582282489458
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:48:24,1,10,73,0,0,4,5,30,40,1,1,1,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.595,8.081,1,120.0,W,NCTL,D,1290,397,24,28,6,9,,,2745,1.0029188885138456,-0.8910460381497906
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:48:43,1,10,74,0,0,4,5,40,40,1,1,1,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.834,4.563,1,108.0,BW,NCTL,D,1290,397,24,28,6,9,,,2746,1.0316338791879753,-0.9553800565939331
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:49:00,1,10,75,0,0,4,5,-1,40,1,2,2,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.926,30.429,8,107.0,B,NCTL,ND,1290,397,24,28,6,9,,,2747,-1.29586630539922,1.2491885856797396
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:49:50,1,10,76,0,0,4,5,40,40,1,2,2,36,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.552,35.092,6,94.0,BC,NCTL,D,1290,397,24,28,6,9,,,2748,-1.388300107357032,1.1207333940640485
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:50:30,1,10,77,0,0,4,5,40,-1,1,1,2,36,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,47.012,48.665,16,120.0,W,NCTL,ND,1290,397,24,28,6,9,,,2749,-1.4518056295178754,1.7986540102202588
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:55:34,2,1,78,0,1,0,0,0,0,2,1,2,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.519,5.783,1,114.0,C,NCTL,D,1290,397,24,28,6,9,,,2750,-0.9459872484959827,0.8562483281754719
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:55:52,2,1,79,0,1,0,0,0,15,2,1,1,37,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.885,17.061,4,118.0,BC,NCTL,ND,1290,397,24,28,6,9,,,2751,1.0054877803784963,-1.014842011307637
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,0:56:34,2,1,80,0,1,0,0,15,15,2,1,2,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365,4.966,1,115.0,C,CTL,D,1290,397,24,28,6,9,,,2752,-1.0956769616734146,0.9917380685044467
